Source.Name,Cost Center,Cost Center Name,Person Name,Target Type,Job Level,Util % YTD,Util %,Util % Target,Util % Variance,Billability % YTD,Billability %,Billability % Target,Billability % Variance,Total,Avail Total,Direct Total,Indirect Total,OT Hours,Admin,Bench,Bus Dev,Mngmt,Opportunity,Training,Other,Unpaid OT,Fringe Total,Stat & Disc,Vacation,Wellness,Unpaid Regular
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Clara Bergstrom,Project Leadership,L5 Principal,57.83,54.89,55.00,-0.11,52.72,52.63,50.50,2.13,194.0,186.0,102.1,83.9,18.0,6.3,25.6,20.2,27.1,0.0,4.4,0.3,0.0,8.0,0.0,4.0,4.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,Billable Staff,L1 Analyst,72.22,76.73,80.00,-3.27,63.75,68.01,73.50,-5.49,176.0,156.0,119.7,36.3,0.0,5.6,17.5,1.0,0.5,4.4,6.3,1.0,0.0,20.0,0.0,12.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Vera Okafor,Billable Staff,L3 Senior Engineer,91.70,96.63,85.00,11.63,80.95,94.43,78.00,16.43,176.0,172.0,166.2,5.8,0.0,1.3,0.0,0.6,1.1,1.6,0.9,0.3,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Wren Nakamura,Overhead,L2 Engineer,20.82,19.10,25.00,-5.90,18.67,16.93,23.00,-6.07,176.0,156.0,29.8,126.2,0.0,4.8,107.4,7.4,2.5,0.0,3.1,1.0,0.0,20.0,0.0,12.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,Overhead,L4 Manager,15.13,19.57,25.00,-5.43,13.05,18.24,23.00,-4.76,176.0,164.0,32.1,131.9,0.0,5.1,74.3,18.2,29.4,0.0,4.8,0.1,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Yusuf Novak,Billable Staff,L2 Engineer,71.87,79.13,85.00,-5.87,64.18,71.93,78.00,-6.07,176.0,160.0,126.6,33.4,0.0,6.1,17.0,1.1,1.3,3.2,3.8,0.9,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Zara Ashworth,Project Leadership,L5 Principal,56.14,56.50,55.00,1.50,49.57,51.36,50.50,0.86,176.0,160.0,90.4,69.6,0.0,6.4,21.6,10.8,25.3,0.9,3.8,0.8,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Amara Petrova,Billable Staff,L2 Engineer,86.08,85.68,85.00,0.68,73.94,81.96,78.00,3.96,184.0,176.0,150.8,25.2,8.0,7.3,4.2,2.4,1.9,1.9,5.9,1.6,0.0,8.0,0.0,0.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Bennett Duarte,Billable Staff,L3 Senior Engineer,87.99,94.46,85.00,9.46,79.08,90.17,78.00,12.17,176.0,168.0,158.7,9.3,0.0,2.4,0.0,0.7,0.7,2.5,2.3,0.7,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Camille Halvorsen,Project Leadership,L5 Principal,28.81,32.85,55.00,-22.15,25.17,26.88,50.50,-23.62,176.0,144.0,47.3,96.7,0.0,7.2,42.3,15.0,13.7,5.8,11.5,1.2,0.0,32.0,0.0,24.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Devon Ferreira,Billable Staff,L3 Senior Engineer,75.83,65.00,85.00,-20.00,65.79,60.00,78.00,-18.00,156.0,144.0,93.6,50.4,0.0,7.0,29.7,1.3,2.7,2.1,5.7,1.9,0.0,12.0,0.0,12.0,0.0,20.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Elena Moreau,Project Leadership,L4 Manager,58.44,61.86,60.00,1.86,48.85,54.83,55.00,-0.17,176.0,156.0,96.5,59.5,0.0,6.8,0.0,10.8,30.4,5.2,4.2,2.1,6.0,20.0,0.0,20.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Farid Iverson,Billable Staff,L2 Engineer,80.22,88.69,85.00,3.69,72.20,80.63,78.00,2.63,176.0,160.0,141.9,18.1,0.0,4.9,0.0,1.3,1.3,6.6,2.8,1.2,6.0,16.0,0.0,16.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Grace Vasquez,Billable Staff,L2 Engineer,87.79,88.95,85.00,3.95,76.27,76.82,78.00,-1.18,176.0,152.0,135.2,16.8,0.0,4.0,3.0,1.7,0.9,3.9,1.0,2.3,4.0,24.0,0.0,24.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Hassan Larkin,Billable Staff,L2 Engineer,64.28,65.86,85.00,-19.14,55.20,56.88,78.00,-21.12,176.0,152.0,100.1,51.9,0.0,4.1,40.3,1.1,1.8,0.0,3.3,1.3,0.0,24.0,0.0,24.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Imani Okafor,Billable Staff,L1 Analyst,72.56,93.84,80.00,13.84,65.43,84.06,73.50,10.56,192.0,172.0,161.4,10.6,16.0,4.7,0.0,0.4,0.6,3.4,1.1,0.4,0.0,20.0,0.0,12.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Jonas Nakamura,Project Leadership,L4 Manager,60.36,65.69,60.00,5.69,54.08,62.24,55.00,7.24,152.0,144.0,94.6,49.4,0.0,6.9,6.1,8.3,24.2,2.1,1.4,0.4,0.0,8.0,0.0,8.0,0.0,24.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Katya Fontaine,Billable Staff,L2 Engineer,76.19,81.59,85.00,-3.41,67.77,71.49,78.00,-6.51,194.0,170.0,138.7,31.3,18.0,6.9,5.1,2.3,2.2,8.1,4.2,2.5,0.0,24.0,0.0,16.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Liam Novak,Billable Staff,L3 Senior Engineer,80.51,81.93,85.00,-3.07,72.91,81.93,78.00,3.93,176.0,176.0,144.2,31.8,0.0,7.7,13.3,2.5,7.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Maren Ashworth,Billable Staff,L3 Senior Engineer,89.97,94.54,85.00,9.54,78.04,81.65,78.00,3.65,176.0,152.0,143.7,8.3,0.0,2.3,0.0,1.3,1.2,0.2,2.6,0.7,0.0,24.0,0.0,16.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Nikhil Haddad,Billable Staff,L3 Senior Engineer,74.51,78.27,85.00,-6.73,65.33,71.24,78.00,-6.76,178.0,162.0,126.8,35.2,2.0,5.7,11.9,4.0,4.2,3.7,3.8,1.9,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Odessa Kowalski,Project Leadership,L4 Manager,69.50,72.44,60.00,12.44,61.60,69.15,55.00,14.15,176.0,168.0,121.7,46.3,0.0,6.7,1.4,11.9,19.3,0.0,6.1,0.9,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Priya Bergstrom,Billable Staff,L2 Engineer,88.16,86.92,85.00,1.92,79.45,79.52,78.00,1.52,188.0,172.0,149.5,22.5,12.0,5.6,7.7,1.9,2.1,0.0,4.4,0.8,2.0,16.0,8.0,8.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Quentin Delacroix,Billable Staff,L3 Senior Engineer,81.27,93.21,85.00,8.21,73.09,85.11,78.00,7.11,184.0,168.0,156.6,11.4,8.0,3.7,0.0,1.6,2.5,0.5,3.1,0.0,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Rosalind Ashby,Project Leadership,L4 Manager,61.58,61.16,60.00,1.16,56.15,56.99,55.00,1.99,176.0,164.0,100.3,63.7,0.0,5.0,23.9,7.4,19.0,0.0,6.1,2.3,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Soren Salazar,Project Leadership,L4 Manager,63.13,72.80,60.00,12.80,55.94,67.84,55.00,12.84,176.0,164.0,119.4,44.6,0.0,7.0,9.6,9.7,10.7,4.9,1.7,1.0,18.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Tamsin Thorne,Project Leadership,L4 Manager,55.82,66.30,60.00,6.30,48.49,57.74,55.00,2.74,186.0,162.0,107.4,54.6,10.0,5.0,14.2,8.9,23.2,0.0,2.8,0.5,0.0,24.0,0.0,16.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Adaeze Whitfield,Billable Staff,L3 Senior Engineer,76.72,82.74,85.00,-2.26,68.46,77.10,78.00,-0.90,176.0,164.0,135.7,28.3,0.0,5.3,6.8,4.0,2.7,5.0,3.9,0.6,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Bruno Rathore,Project Leadership,L4 Manager,64.61,71.10,60.00,11.10,57.27,66.25,55.00,11.25,176.0,164.0,116.6,47.4,0.0,4.1,0.0,6.2,30.8,0.0,4.3,2.0,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Clara Carrasco,Project Leadership,L4 Manager,49.36,57.01,60.00,-2.99,44.57,53.13,55.00,-1.87,176.0,164.0,93.5,70.5,0.0,6.9,9.7,11.8,31.0,8.1,0.9,2.1,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,Billable Staff,L3 Senior Engineer,86.29,91.10,85.00,6.10,76.01,89.14,78.00,11.14,186.0,182.0,165.8,16.2,10.0,3.7,0.0,0.7,2.9,4.1,4.2,0.6,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Ulises Sandoval,Project Leadership,L4 Manager,51.84,62.87,60.00,2.87,46.64,59.10,55.00,4.10,200.0,188.0,118.2,69.8,24.0,8.1,29.0,5.9,25.5,0.1,0.0,1.2,8.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Vera Lindqvist,Billable Staff,L2 Engineer,79.38,76.71,85.00,-8.29,67.74,66.25,78.00,-11.75,176.0,152.0,116.6,35.4,0.0,5.2,24.4,2.2,1.8,0.0,0.6,1.2,0.0,24.0,0.0,24.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Wren Beaumont,Billable Staff,L3 Senior Engineer,58.24,46.00,85.00,-39.00,51.74,45.05,78.00,-32.95,194.0,190.0,87.4,102.6,18.0,5.6,78.9,4.6,5.5,0.0,7.5,0.5,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Xiomara Mbeki,Project Leadership,L4 Manager,58.68,62.56,60.00,2.56,50.42,56.88,55.00,1.88,176.0,160.0,100.1,59.9,0.0,5.2,7.8,9.3,35.9,0.0,0.0,1.7,0.0,16.0,0.0,8.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,Billable Staff,L2 Engineer,82.86,85.89,85.00,0.89,72.67,81.99,78.00,3.99,176.0,168.0,144.3,23.7,0.0,7.0,2.4,1.0,1.9,3.9,6.0,1.5,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Zara Mensah,Project Leadership,L4 Manager,34.10,32.41,60.00,-27.59,30.99,30.96,55.00,-24.04,178.0,170.0,55.1,114.9,2.0,6.2,49.8,11.0,37.0,5.7,4.1,1.1,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Amara Ashby,Billable Staff,L3 Senior Engineer,90.05,95.33,85.00,10.33,77.47,62.17,78.00,-15.83,184.0,120.0,114.4,5.6,0.0,1.2,0.0,1.2,1.7,0.4,0.9,0.2,0.0,64.0,8.0,56.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Bennett Salazar,Billable Staff,L3 Senior Engineer,93.54,91.73,85.00,6.73,83.28,77.77,78.00,-0.23,184.0,156.0,143.1,12.9,0.0,5.2,1.0,0.7,3.8,0.0,1.6,0.6,2.0,28.0,8.0,20.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Camille Thorne,Billable Staff,L3 Senior Engineer,90.30,88.60,85.00,3.60,77.55,65.49,78.00,-12.51,184.0,136.0,120.5,15.5,0.0,4.8,0.0,3.3,2.8,0.0,3.7,0.9,0.0,48.0,8.0,36.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Devon Sandoval,Billable Staff,L1 Analyst,80.08,83.28,80.00,3.28,69.94,57.93,73.50,-15.57,184.0,128.0,106.6,21.4,0.0,3.6,10.7,0.5,0.9,0.8,3.1,1.8,0.0,56.0,8.0,48.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Elena Lindqvist,Billable Staff,L1 Analyst,61.09,42.69,80.00,-37.31,50.44,25.05,73.50,-48.45,184.0,108.0,46.1,61.9,0.0,3.6,46.9,0.2,0.5,0.0,9.6,1.1,0.0,76.0,8.0,64.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Farid Beaumont,Billable Staff,L3 Senior Engineer,94.69,96.27,85.00,11.27,79.26,56.94,78.00,-21.06,186.0,110.0,105.9,4.1,2.0,1.1,0.0,0.6,1.3,0.0,1.0,0.1,2.0,76.0,8.0,64.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Grace Mbeki,Billable Staff,L1 Analyst,71.46,63.18,80.00,-16.82,57.31,30.22,73.50,-43.28,184.0,88.0,55.6,32.4,0.0,3.4,20.7,0.6,0.5,3.0,3.0,1.2,0.0,96.0,8.0,80.0,8.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Hassan Adeyemi,Billable Staff,L2 Engineer,60.17,47.56,85.00,-37.44,53.58,40.33,78.00,-37.67,184.0,156.0,74.2,81.8,0.0,5.4,70.3,1.9,1.3,0.0,2.3,0.6,0.0,28.0,8.0,20.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Imani Mensah,Billable Staff,L3 Senior Engineer,82.75,81.71,85.00,-3.29,73.75,62.17,78.00,-15.83,184.0,140.0,114.4,25.6,0.0,3.6,11.1,3.4,4.1,0.0,2.8,0.6,4.0,44.0,16.0,28.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Jonas Whitfield,Billable Staff,L1 Analyst,72.15,61.06,80.00,-18.94,62.59,43.80,73.50,-29.70,184.0,132.0,80.6,51.4,0.0,5.5,35.0,0.9,0.9,3.7,5.1,0.3,0.0,52.0,8.0,44.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Katya Rathore,Billable Staff,L1 Analyst,77.84,70.31,80.00,-9.69,68.52,55.29,73.50,-18.21,206.0,162.0,113.9,48.1,22.0,6.7,36.1,1.6,0.6,0.0,2.8,0.3,0.0,44.0,8.0,36.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Liam Carrasco,Project Leadership,L4 Manager,60.65,56.07,60.00,-3.93,52.92,51.20,55.00,-3.80,184.0,168.0,94.2,73.8,0.0,5.5,30.7,9.2,23.6,0.2,2.5,2.1,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,Billable Staff,L3 Senior Engineer,90.23,87.11,85.00,2.11,78.52,60.60,78.00,-17.40,184.0,128.0,111.5,16.5,0.0,5.0,0.0,2.9,3.9,0.0,4.2,0.5,0.0,56.0,8.0,48.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,Billable Staff,L2 Engineer,59.59,57.05,85.00,-27.95,52.08,38.04,78.00,-39.96,168.0,112.0,63.9,48.1,0.0,4.8,33.0,1.4,1.8,0.0,5.9,1.2,0.0,56.0,8.0,48.0,0.0,16.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Odessa Duarte,Billable Staff,L2 Engineer,85.99,80.23,85.00,-4.77,76.43,76.74,78.00,-1.26,184.0,176.0,141.2,34.8,0.0,7.8,17.7,2.1,1.6,1.4,1.8,2.4,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,Billable Staff,L2 Engineer,83.05,73.60,85.00,-11.40,70.02,44.16,78.00,-33.84,190.0,114.0,83.9,30.1,6.0,3.3,14.2,1.2,1.1,4.0,5.6,0.7,0.0,76.0,8.0,68.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,Project Leadership,L5 Principal,61.99,54.66,55.00,-0.34,53.66,45.29,50.50,-5.21,210.0,174.0,95.1,78.9,26.0,5.7,48.1,4.6,15.3,0.0,3.9,1.3,0.0,36.0,8.0,20.0,8.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,Billable Staff,L1 Analyst,76.93,69.44,80.00,-10.56,65.85,40.76,73.50,-32.74,184.0,108.0,75.0,33.0,0.0,3.3,24.5,0.5,0.7,1.7,1.7,0.6,0.0,76.0,8.0,68.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Soren Iverson,Billable Staff,L3 Senior Engineer,81.80,84.67,85.00,-0.33,71.11,69.95,78.00,-8.05,184.0,152.0,128.7,23.3,0.0,5.0,2.0,2.4,4.9,0.0,8.0,1.0,0.0,32.0,8.0,24.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,Billable Staff,L1 Analyst,66.82,60.86,80.00,-19.14,56.02,42.34,73.50,-31.16,184.0,128.0,77.9,50.1,0.0,5.0,34.0,0.6,0.6,4.9,3.7,1.3,0.0,56.0,16.0,40.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Ulises Larkin,Project Leadership,L4 Manager,69.79,75.42,60.00,15.42,62.14,68.86,55.00,13.86,184.0,168.0,126.7,41.3,0.0,4.9,0.0,6.8,24.6,0.0,3.8,1.2,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Adaeze Haddad,Billable Staff,L3 Senior Engineer,84.75,87.03,85.00,2.03,76.10,81.36,78.00,3.36,184.0,172.0,149.7,22.3,0.0,5.9,0.0,1.6,3.1,4.2,5.3,2.2,0.0,12.0,8.0,0.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Bruno Kowalski,Project Leadership,L4 Manager,57.21,53.59,60.00,-6.41,50.43,45.43,55.00,-9.57,184.0,156.0,83.6,72.4,0.0,5.4,31.3,10.4,22.1,0.1,2.6,0.5,2.0,28.0,8.0,20.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Clara Bergstrom,Project Leadership,L5 Principal,56.61,44.66,55.00,-10.34,50.98,35.92,50.50,-14.58,184.0,148.0,66.1,81.9,0.0,5.9,24.5,20.4,20.8,6.8,2.8,0.7,6.0,36.0,8.0,24.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,Billable Staff,L1 Analyst,72.11,70.92,80.00,-9.08,61.92,46.25,73.50,-27.25,184.0,120.0,85.1,34.9,0.0,4.1,24.8,0.6,0.8,3.6,0.0,1.0,0.0,64.0,8.0,56.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Vera Okafor,Billable Staff,L3 Senior Engineer,92.16,98.50,85.00,13.50,78.02,53.53,78.00,-24.47,184.0,100.0,98.5,1.5,0.0,0.4,0.0,0.2,0.3,0.2,0.4,0.0,0.0,84.0,8.0,72.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Wren Nakamura,Overhead,L2 Engineer,20.82,20.88,25.00,-4.12,18.33,15.43,23.00,-7.57,184.0,136.0,28.4,107.6,0.0,5.7,89.1,6.5,1.0,0.0,5.3,0.0,0.0,48.0,16.0,32.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,Overhead,L4 Manager,15.00,13.78,25.00,-11.22,12.84,11.09,23.00,-11.91,184.0,148.0,20.4,127.6,0.0,6.6,85.9,8.1,19.3,0.0,5.9,1.8,12.0,36.0,8.0,28.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Yusuf Novak,Billable Staff,L2 Engineer,71.61,68.39,85.00,-16.61,61.81,41.63,78.00,-36.37,184.0,112.0,76.6,35.4,0.0,2.9,27.6,0.6,1.2,0.0,2.8,0.3,0.0,72.0,8.0,56.0,8.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Zara Ashworth,Project Leadership,L5 Principal,55.94,53.79,55.00,-1.21,48.18,36.25,50.50,-14.25,184.0,124.0,66.7,57.3,0.0,5.3,25.3,14.7,9.6,0.0,0.7,1.7,0.0,60.0,8.0,52.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Amara Petrova,Billable Staff,L2 Engineer,83.85,67.89,85.00,-17.11,72.96,65.15,78.00,-12.85,198.0,190.0,129.0,61.0,14.0,9.3,37.9,1.6,2.2,0.0,8.5,1.5,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Bennett Duarte,Billable Staff,L3 Senior Engineer,88.17,89.70,85.00,4.70,79.38,81.90,78.00,3.90,184.0,168.0,150.7,17.3,0.0,5.4,0.0,2.9,3.9,0.0,4.8,0.3,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Camille Halvorsen,Project Leadership,L5 Principal,28.51,24.50,55.00,-30.50,23.92,13.32,50.50,-37.18,184.0,100.0,24.5,75.5,0.0,3.1,43.5,13.9,10.0,0.0,4.4,0.6,2.0,84.0,8.0,76.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Devon Ferreira,Billable Staff,L3 Senior Engineer,74.85,62.06,85.00,-22.94,62.22,33.32,78.00,-44.68,190.0,102.0,63.3,38.7,6.0,4.4,22.0,3.3,4.4,0.0,3.7,0.9,0.0,88.0,8.0,80.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Elena Moreau,Project Leadership,L4 Manager,58.36,57.58,60.00,-2.42,47.79,38.80,55.00,-16.20,184.0,124.0,71.4,52.6,0.0,6.1,10.3,5.4,20.2,3.8,4.9,1.9,0.0,60.0,8.0,52.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Farid Iverson,Billable Staff,L2 Engineer,80.18,79.66,85.00,-5.34,69.88,50.22,78.00,-27.78,184.0,116.0,92.4,23.6,0.0,4.1,15.6,0.6,1.6,0.0,1.3,0.4,0.0,68.0,16.0,48.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Grace Vasquez,Billable Staff,L2 Engineer,87.38,83.43,85.00,-1.57,74.94,63.48,78.00,-14.52,184.0,140.0,116.8,23.2,0.0,5.0,12.7,1.6,1.0,0.0,1.9,1.0,0.0,44.0,8.0,36.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Hassan Larkin,Billable Staff,L2 Engineer,63.98,60.43,85.00,-24.57,53.42,38.10,78.00,-39.90,184.0,116.0,70.1,45.9,0.0,4.3,29.3,1.1,0.8,0.0,10.4,0.0,0.0,68.0,8.0,60.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Imani Okafor,Billable Staff,L1 Analyst,73.28,79.75,80.00,-0.25,65.84,69.35,73.50,-4.15,184.0,160.0,127.6,32.4,0.0,4.6,16.1,0.9,1.0,0.0,7.5,2.3,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Jonas Nakamura,Project Leadership,L4 Manager,60.78,65.39,60.00,5.39,53.17,45.49,55.00,-9.51,184.0,128.0,83.7,44.3,0.0,4.0,13.3,5.3,17.3,0.0,2.8,1.6,6.0,56.0,8.0,44.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Katya Fontaine,Billable Staff,L2 Engineer,74.58,60.06,85.00,-24.94,66.20,52.23,78.00,-25.77,184.0,160.0,96.1,63.9,0.0,4.7,45.8,2.1,1.0,0.0,8.3,2.0,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Liam Novak,Billable Staff,L3 Senior Engineer,80.22,76.85,85.00,-8.15,70.69,51.79,78.00,-26.21,184.0,124.0,95.3,28.7,0.0,5.3,16.5,1.9,3.4,0.0,0.0,1.6,0.0,60.0,8.0,52.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Maren Ashworth,Billable Staff,L3 Senior Engineer,89.32,82.87,85.00,-2.13,76.27,61.25,78.00,-16.75,184.0,136.0,112.7,23.3,0.0,5.0,6.8,3.5,3.9,0.0,4.0,0.1,0.0,48.0,8.0,32.0,8.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Nikhil Haddad,Billable Staff,L3 Senior Engineer,74.33,72.70,85.00,-12.30,64.79,60.05,78.00,-17.95,184.0,152.0,110.5,41.5,0.0,5.9,12.7,3.9,5.0,6.8,6.7,0.5,0.0,32.0,8.0,24.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Odessa Kowalski,Project Leadership,L4 Manager,69.32,66.85,60.00,6.85,59.32,39.24,55.00,-15.76,184.0,108.0,72.2,35.8,0.0,4.0,0.0,4.7,17.5,0.0,8.9,0.7,0.0,76.0,8.0,60.0,8.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Priya Bergstrom,Billable Staff,L2 Engineer,87.86,83.93,85.00,-1.07,76.56,51.09,78.00,-26.91,184.0,112.0,94.0,18.0,0.0,3.6,8.7,1.6,1.6,0.0,2.3,0.2,4.0,72.0,8.0,64.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Quentin Delacroix,Billable Staff,L3 Senior Engineer,82.49,91.76,85.00,6.76,74.39,84.56,78.00,6.56,204.0,188.0,172.5,15.5,20.0,4.3,0.0,3.2,2.5,0.8,4.5,0.2,0.0,16.0,8.0,8.0,0.0,0.0
